tipo,elemento,x1,y1,x2,y2,ancho_px,alto_px,valor_x,valor_y,texto,descripcion
curva,punto,143,99.0,,,,,,,,"Punto de la curva en píxel (143, 99.0); sin calibración suficiente para valor real."
curva,punto,144,97.5,,,,,,,,"Punto de la curva en píxel (144, 97.5); sin calibración suficiente para valor real."
curva,punto,145,97.5,,,,,,,,"Punto de la curva en píxel (145, 97.5); sin calibración suficiente para valor real."
curva,punto,146,96.0,,,,,,,,"Punto de la curva en píxel (146, 96.0); sin calibración suficiente para valor real."
curva,punto,147,95.0,,,,,,,,"Punto de la curva en píxel (147, 95.0); sin calibración suficiente para valor real."
curva,punto,148,93.5,,,,,,,,"Punto de la curva en píxel (148, 93.5); sin calibración suficiente para valor real."
curva,punto,149,93.0,,,,,,,,"Punto de la curva en píxel (149, 93.0); sin calibración suficiente para valor real."
curva,punto,150,92.0,,,,,,,,"Punto de la curva en píxel (150, 92.0); sin calibración suficiente para valor real."
curva,punto,151,91.5,,,,,,,,"Punto de la curva en píxel (151, 91.5); sin calibración suficiente para valor real."
curva,punto,152,90.0,,,,,,,,"Punto de la curva en píxel (152, 90.0); sin calibración suficiente para valor real."
curva,punto,153,89.5,,,,,,,,"Punto de la curva en píxel (153, 89.5); sin calibración suficiente para valor real."
curva,punto,154,88.5,,,,,,,,"Punto de la curva en píxel (154, 88.5); sin calibración suficiente para valor real."
curva,punto,155,87.5,,,,,,,,"Punto de la curva en píxel (155, 87.5); sin calibración suficiente para valor real."
curva,punto,156,86.5,,,,,,,,"Punto de la curva en píxel (156, 86.5); sin calibración suficiente para valor real."
curva,punto,157,85.5,,,,,,,,"Punto de la curva en píxel (157, 85.5); sin calibración suficiente para valor real."
curva,punto,158,84.5,,,,,,,,"Punto de la curva en píxel (158, 84.5); sin calibración suficiente para valor real."
curva,punto,159,83.5,,,,,,,,"Punto de la curva en píxel (159, 83.5); sin calibración suficiente para valor real."
curva,punto,160,82.0,,,,,,,,"Punto de la curva en píxel (160, 82.0); sin calibración suficiente para valor real."
curva,punto,161,81.5,,,,,,,,"Punto de la curva en píxel (161, 81.5); sin calibración suficiente para valor real."
curva,punto,162,80.5,,,,,,,,"Punto de la curva en píxel (162, 80.5); sin calibración suficiente para valor real."
curva,punto,163,79.5,,,,,,,,"Punto de la curva en píxel (163, 79.5); sin calibración suficiente para valor real."
curva,punto,164,78.5,,,,,,,,"Punto de la curva en píxel (164, 78.5); sin calibración suficiente para valor real."
curva,punto,165,77.5,,,,,,,,"Punto de la curva en píxel (165, 77.5); sin calibración suficiente para valor real."
curva,punto,166,76.5,,,,,,,,"Punto de la curva en píxel (166, 76.5); sin calibración suficiente para valor real."
curva,punto,167,75.5,,,,,,,,"Punto de la curva en píxel (167, 75.5); sin calibración suficiente para valor real."
curva,punto,168,74.5,,,,,,,,"Punto de la curva en píxel (168, 74.5); sin calibración suficiente para valor real."
curva,punto,169,73.5,,,,,,,,"Punto de la curva en píxel (169, 73.5); sin calibración suficiente para valor real."
curva,punto,170,72.5,,,,,,,,"Punto de la curva en píxel (170, 72.5); sin calibración suficiente para valor real."
curva,punto,171,72.0,,,,,,,,"Punto de la curva en píxel (171, 72.0); sin calibración suficiente para valor real."
curva,punto,172,71.0,,,,,,,,"Punto de la curva en píxel (172, 71.0); sin calibración suficiente para valor real."
curva,punto,173,70.0,,,,,,,,"Punto de la curva en píxel (173, 70.0); sin calibración suficiente para valor real."
curva,punto,174,69.0,,,,,,,,"Punto de la curva en píxel (174, 69.0); sin calibración suficiente para valor real."
curva,punto,175,68.5,,,,,,,,"Punto de la curva en píxel (175, 68.5); sin calibración suficiente para valor real."
curva,punto,176,67.0,,,,,,,,"Punto de la curva en píxel (176, 67.0); sin calibración suficiente para valor real."
curva,punto,177,66.0,,,,,,,,"Punto de la curva en píxel (177, 66.0); sin calibración suficiente para valor real."
curva,punto,178,65.5,,,,,,,,"Punto de la curva en píxel (178, 65.5); sin calibración suficiente para valor real."
curva,punto,179,64.0,,,,,,,,"Punto de la curva en píxel (179, 64.0); sin calibración suficiente para valor real."
curva,punto,180,63.0,,,,,,,,"Punto de la curva en píxel (180, 63.0); sin calibración suficiente para valor real."
curva,punto,181,62.5,,,,,,,,"Punto de la curva en píxel (181, 62.5); sin calibración suficiente para valor real."
curva,punto,182,61.5,,,,,,,,"Punto de la curva en píxel (182, 61.5); sin calibración suficiente para valor real."
curva,punto,183,61.0,,,,,,,,"Punto de la curva en píxel (183, 61.0); sin calibración suficiente para valor real."
curva,punto,184,61.0,,,,,,,,"Punto de la curva en píxel (184, 61.0); sin calibración suficiente para valor real."
curva,punto,185,61.0,,,,,,,,"Punto de la curva en píxel (185, 61.0); sin calibración suficiente para valor real."
curva,punto,186,60.0,,,,,,,,"Punto de la curva en píxel (186, 60.0); sin calibración suficiente para valor real."
curva,punto,187,60.0,,,,,,,,"Punto de la curva en píxel (187, 60.0); sin calibración suficiente para valor real."
curva,punto,188,60.0,,,,,,,,"Punto de la curva en píxel (188, 60.0); sin calibración suficiente para valor real."
curva,punto,189,60.0,,,,,,,,"Punto de la curva en píxel (189, 60.0); sin calibración suficiente para valor real."
curva,punto,190,60.0,,,,,,,,"Punto de la curva en píxel (190, 60.0); sin calibración suficiente para valor real."
curva,punto,191,60.0,,,,,,,,"Punto de la curva en píxel (191, 60.0); sin calibración suficiente para valor real."
curva,punto,192,59.0,,,,,,,,"Punto de la curva en píxel (192, 59.0); sin calibración suficiente para valor real."
curva,punto,193,59.0,,,,,,,,"Punto de la curva en píxel (193, 59.0); sin calibración suficiente para valor real."
curva,punto,194,59.0,,,,,,,,"Punto de la curva en píxel (194, 59.0); sin calibración suficiente para valor real."
curva,punto,195,59.0,,,,,,,,"Punto de la curva en píxel (195, 59.0); sin calibración suficiente para valor real."
curva,punto,196,59.0,,,,,,,,"Punto de la curva en píxel (196, 59.0); sin calibración suficiente para valor real."
curva,punto,197,58.0,,,,,,,,"Punto de la curva en píxel (197, 58.0); sin calibración suficiente para valor real."
curva,punto,198,58.0,,,,,,,,"Punto de la curva en píxel (198, 58.0); sin calibración suficiente para valor real."
curva,punto,199,58.0,,,,,,,,"Punto de la curva en píxel (199, 58.0); sin calibración suficiente para valor real."
curva,punto,200,58.0,,,,,,,,"Punto de la curva en píxel (200, 58.0); sin calibración suficiente para valor real."
curva,punto,201,57.5,,,,,,,,"Punto de la curva en píxel (201, 57.5); sin calibración suficiente para valor real."
curva,punto,202,57.5,,,,,,,,"Punto de la curva en píxel (202, 57.5); sin calibración suficiente para valor real."
curva,punto,203,57.0,,,,,,,,"Punto de la curva en píxel (203, 57.0); sin calibración suficiente para valor real."
curva,punto,204,57.0,,,,,,,,"Punto de la curva en píxel (204, 57.0); sin calibración suficiente para valor real."
curva,punto,205,57.0,,,,,,,,"Punto de la curva en píxel (205, 57.0); sin calibración suficiente para valor real."
curva,punto,206,57.0,,,,,,,,"Punto de la curva en píxel (206, 57.0); sin calibración suficiente para valor real."
curva,punto,207,57.0,,,,,,,,"Punto de la curva en píxel (207, 57.0); sin calibración suficiente para valor real."
curva,punto,208,56.0,,,,,,,,"Punto de la curva en píxel (208, 56.0); sin calibración suficiente para valor real."
curva,punto,209,56.0,,,,,,,,"Punto de la curva en píxel (209, 56.0); sin calibración suficiente para valor real."
curva,punto,210,56.0,,,,,,,,"Punto de la curva en píxel (210, 56.0); sin calibración suficiente para valor real."
curva,punto,211,56.0,,,,,,,,"Punto de la curva en píxel (211, 56.0); sin calibración suficiente para valor real."
curva,punto,212,55.5,,,,,,,,"Punto de la curva en píxel (212, 55.5); sin calibración suficiente para valor real."
curva,punto,213,55.5,,,,,,,,"Punto de la curva en píxel (213, 55.5); sin calibración suficiente para valor real."
curva,punto,214,55.0,,,,,,,,"Punto de la curva en píxel (214, 55.0); sin calibración suficiente para valor real."
curva,punto,215,55.0,,,,,,,,"Punto de la curva en píxel (215, 55.0); sin calibración suficiente para valor real."
curva,punto,216,55.0,,,,,,,,"Punto de la curva en píxel (216, 55.0); sin calibración suficiente para valor real."
curva,punto,217,55.0,,,,,,,,"Punto de la curva en píxel (217, 55.0); sin calibración suficiente para valor real."
curva,punto,218,54.5,,,,,,,,"Punto de la curva en píxel (218, 54.5); sin calibración suficiente para valor real."
curva,punto,219,54.0,,,,,,,,"Punto de la curva en píxel (219, 54.0); sin calibración suficiente para valor real."
curva,punto,220,54.0,,,,,,,,"Punto de la curva en píxel (220, 54.0); sin calibración suficiente para valor real."
curva,punto,221,54.0,,,,,,,,"Punto de la curva en píxel (221, 54.0); sin calibración suficiente para valor real."
curva,punto,222,54.0,,,,,,,,"Punto de la curva en píxel (222, 54.0); sin calibración suficiente para valor real."
curva,punto,223,53.5,,,,,,,,"Punto de la curva en píxel (223, 53.5); sin calibración suficiente para valor real."
curva,punto,224,53.0,,,,,,,,"Punto de la curva en píxel (224, 53.0); sin calibración suficiente para valor real."
curva,punto,225,53.0,,,,,,,,"Punto de la curva en píxel (225, 53.0); sin calibración suficiente para valor real."
curva,punto,226,53.0,,,,,,,,"Punto de la curva en píxel (226, 53.0); sin calibración suficiente para valor real."
curva,punto,227,53.0,,,,,,,,"Punto de la curva en píxel (227, 53.0); sin calibración suficiente para valor real."
curva,punto,228,53.0,,,,,,,,"Punto de la curva en píxel (228, 53.0); sin calibración suficiente para valor real."
curva,punto,229,52.0,,,,,,,,"Punto de la curva en píxel (229, 52.0); sin calibración suficiente para valor real."
curva,punto,230,52.0,,,,,,,,"Punto de la curva en píxel (230, 52.0); sin calibración suficiente para valor real."
curva,punto,231,52.0,,,,,,,,"Punto de la curva en píxel (231, 52.0); sin calibración suficiente para valor real."
curva,punto,232,52.0,,,,,,,,"Punto de la curva en píxel (232, 52.0); sin calibración suficiente para valor real."
curva,punto,233,52.0,,,,,,,,"Punto de la curva en píxel (233, 52.0); sin calibración suficiente para valor real."
curva,punto,234,51.5,,,,,,,,"Punto de la curva en píxel (234, 51.5); sin calibración suficiente para valor real."
curva,punto,235,51.0,,,,,,,,"Punto de la curva en píxel (235, 51.0); sin calibración suficiente para valor real."
curva,punto,236,51.0,,,,,,,,"Punto de la curva en píxel (236, 51.0); sin calibración suficiente para valor real."
curva,punto,237,51.0,,,,,,,,"Punto de la curva en píxel (237, 51.0); sin calibración suficiente para valor real."
curva,punto,238,51.0,,,,,,,,"Punto de la curva en píxel (238, 51.0); sin calibración suficiente para valor real."
curva,punto,239,50.5,,,,,,,,"Punto de la curva en píxel (239, 50.5); sin calibración suficiente para valor real."
curva,punto,240,50.0,,,,,,,,"Punto de la curva en píxel (240, 50.0); sin calibración suficiente para valor real."
curva,punto,241,50.0,,,,,,,,"Punto de la curva en píxel (241, 50.0); sin calibración suficiente para valor real."
curva,punto,242,50.0,,,,,,,,"Punto de la curva en píxel (242, 50.0); sin calibración suficiente para valor real."
curva,punto,243,50.0,,,,,,,,"Punto de la curva en píxel (243, 50.0); sin calibración suficiente para valor real."
