tipo,elemento,x1,y1,x2,y2,ancho_px,alto_px,valor_x,valor_y,texto,descripcion
curva,punto,225,104.5,,,,,,,,"Punto de la curva en píxel (225, 104.5); sin calibración suficiente para valor real."
curva,punto,226,104.5,,,,,,,,"Punto de la curva en píxel (226, 104.5); sin calibración suficiente para valor real."
curva,punto,227,103.5,,,,,,,,"Punto de la curva en píxel (227, 103.5); sin calibración suficiente para valor real."
curva,punto,228,103.0,,,,,,,,"Punto de la curva en píxel (228, 103.0); sin calibración suficiente para valor real."
curva,punto,229,102.5,,,,,,,,"Punto de la curva en píxel (229, 102.5); sin calibración suficiente para valor real."
curva,punto,230,102.0,,,,,,,,"Punto de la curva en píxel (230, 102.0); sin calibración suficiente para valor real."
curva,punto,231,101.5,,,,,,,,"Punto de la curva en píxel (231, 101.5); sin calibración suficiente para valor real."
curva,punto,232,101.0,,,,,,,,"Punto de la curva en píxel (232, 101.0); sin calibración suficiente para valor real."
curva,punto,233,100.5,,,,,,,,"Punto de la curva en píxel (233, 100.5); sin calibración suficiente para valor real."
curva,punto,234,99.5,,,,,,,,"Punto de la curva en píxel (234, 99.5); sin calibración suficiente para valor real."
curva,punto,235,99.5,,,,,,,,"Punto de la curva en píxel (235, 99.5); sin calibración suficiente para valor real."
curva,punto,236,98.5,,,,,,,,"Punto de la curva en píxel (236, 98.5); sin calibración suficiente para valor real."
curva,punto,237,98.0,,,,,,,,"Punto de la curva en píxel (237, 98.0); sin calibración suficiente para valor real."
curva,punto,238,97.5,,,,,,,,"Punto de la curva en píxel (238, 97.5); sin calibración suficiente para valor real."
curva,punto,239,97.0,,,,,,,,"Punto de la curva en píxel (239, 97.0); sin calibración suficiente para valor real."
curva,punto,240,96.5,,,,,,,,"Punto de la curva en píxel (240, 96.5); sin calibración suficiente para valor real."
curva,punto,241,96.5,,,,,,,,"Punto de la curva en píxel (241, 96.5); sin calibración suficiente para valor real."
curva,punto,242,95.5,,,,,,,,"Punto de la curva en píxel (242, 95.5); sin calibración suficiente para valor real."
curva,punto,243,95.0,,,,,,,,"Punto de la curva en píxel (243, 95.0); sin calibración suficiente para valor real."
curva,punto,244,94.0,,,,,,,,"Punto de la curva en píxel (244, 94.0); sin calibración suficiente para valor real."
curva,punto,245,93.5,,,,,,,,"Punto de la curva en píxel (245, 93.5); sin calibración suficiente para valor real."
curva,punto,246,93.5,,,,,,,,"Punto de la curva en píxel (246, 93.5); sin calibración suficiente para valor real."
curva,punto,247,92.5,,,,,,,,"Punto de la curva en píxel (247, 92.5); sin calibración suficiente para valor real."
